clean_text,score,bank
tolong kenapa tiap mau saya klik clos terus apa yg terjadi di update sudah tapi masih tetap sepertti itu,1,BCAMobile_reviews
saldo gw hilang sendiri tanpa ada info,1,BCAMobile_reviews
sungguh pelayanan yang sangat mengecewakan saya tadi pagi jam datang ke kcu pik berniat untuk menukarkan uang karna sebelumya saya sudah bertanya ke teller nya bahwa bisa menukarkan uang pecahan tpi tadi pagi saya datang sungguh pelayanan yang sangat mengecewakan dimana security bilang bahwa sudah tidak bisa menukarkan uang di bank bca,1,BCAMobile_reviews
mau kirim pake bi fast gabisa terus nyebelin banget m banking sangat mempermudah hidup mempermudah miskin,1,BCAMobile_reviews
mau kembali aktifasi bcamobile sampai habis pulsa k juga ga bisa sampai vc cs hasil tetap nihil bri juga solusinya,1,BCAMobile_reviews
sering down,1,BCAMobile_reviews
maintenance terus menerus,1,BCAMobile_reviews
tolong dibantu setelah update appsnya selalu mental jika ingin di buka,1,BCAMobile_reviews
ga bisa topup flazz cuman info saldo flazz doang,1,BCAMobile_reviews
ini it bca gimana sih bukanya di perbaiki malah bikin eror mulu apa iya bikin update banking malah jadi ga bisa parah,1,BCAMobile_reviews
verifikasi gagal mulu aneh,1,BCAMobile_reviews
gk beres ribet verifikasi ny kbykn gosa ple bca,1,BCAMobile_reviews
astaga ini kenapa sering gangguan si hadeh padahal lagi urgent sekarang ko makin ke sini malah somplak,1,BCAMobile_reviews
kenapa ya saya tidak menerima transfer masuk ke rekening padahal no rek dan nama pemilik sudah benar saya mencoba mengirim k ke rek ini tetapi kenapa saldo saya masih tidak ada yang masuk tolong penjelasan dan juga tidak ada layanan live chat atau kontak admin,1,BCAMobile_reviews
jgn pake apk ini deh kl qris pas sinyalnya kurang bakal motong saldo ky saya dan gk balik wkwkkwwkwkwkwkw konfrim gk baliknya nunggu bln lebih lagi gmn mau nagih ke merchantnya kl udah lama buanget,1,BCAMobile_reviews
dulu mbca mbanking paling mudah dalamntahapan verifikasi tapi sekarang malah sulit buat verifikasi alhasil sekarang ga punya mbanking bca ditambah kartu debitnya juga ga ada beda dengan mbanking yg lain bikin kartu debit bisa online dan dikirimnke alamat tanpa datang langsung ke bank kalo bikin aplikasi itu untuk mempermudah bukan mempersulit maaf rating buat mbca jelek terima kasih,1,BCAMobile_reviews
sangat buruk sering gangguan menghambat waktu u transksi pparaaaahh,1,BCAMobile_reviews
sangat sulit untuk download aplikasi bca mobile padahal saya hanya memindahkan aplikasi bca mobile dari hp lama ke yg baru sudah beberapa kali sampai pada tahap menunggu proses selesai tpi selalu gagal dengan alasan koneksi terganggu tidak dapat menyelesaikan proses untuk aplikasi mobile dari bank lain saya tidak terkendala bagaimana ini kembali coba lagi sesuai dengan saran dari pihak bca tpi tetap bermasalah sudah lebih dari belasan kali dicoba dan pulsa pun terbuang percuma,1,BCAMobile_reviews
ini bca mobile mau error sampai kapan bang merah terus ga bisa ngapain,1,BCAMobile_reviews
laen kali kalo motong admin itu harus ada notifikasi dulu ye jangan maen asal potong aje duit orang,1,BCAMobile_reviews
semenjak update terakhir malah blank dulu ditambah error terus udah install ulang juga tetap sama error,1,BCAMobile_reviews
semakin menyulit kan,1,BCAMobile_reviews
menjadi lebih ribet harus verifikasi wajah dan hasilnya gagal terusjadi mbanking gak fungsi lagi di hp saya,1,BCAMobile_reviews
kenapa saldo saya tiba hilang kena db otomatis,1,BCAMobile_reviews
saya itu udah punya mbanking giliran ganti hp harus aktivasi di atm segala udah diaktivasi harus pake ktp segala kaya mau pinjol giliran di pake ktp tapi gagal teruss harus ke bank terdekat bukannya tambah bagus malah tambah susah dan nyusahin,1,BCAMobile_reviews
bagaimana cara mengajukan personal loan boleh saya tau apa saja persyaratannya,1,BCAMobile_reviews
mau sampe kapan vermuk ngga bisa mulu makin burik aja aplikasi semenjak ada vermuk,1,BCAMobile_reviews
gangguan mulu ajing,1,BCAMobile_reviews
knpa frevikasi lama y,1,BCAMobile_reviews
masak saya verifikasi wajah salah terus gimana ini tolong fiperbaiki sistemnya,1,BCAMobile_reviews
gagal mulu verifikasi wajah padahal tadi udah ke ca,1,BCAMobile_reviews
buruk sekali ni aplikasi sering bermasalahsaldo sering hilang ga kembali,1,BCAMobile_reviews
sering eror sekarang setelah di update,1,BCAMobile_reviews
setelah update malah force close terus,1,BCAMobile_reviews
uang hilang dari tgl oktober sampai sekarang gak balik chat minta bantuan bca malah berbelit parah uang nasabah bisa hilang,1,BCAMobile_reviews
untuk pihak bca tolong hapus saja verifikasi wajah untuk m bangking nyusahin sekali atau sesegera mungkin lakukan update agar mempermudah nasabah untuk verifikasi,1,BCAMobile_reviews
mini privasi,1,BCAMobile_reviews
dari tanggal sampe ini kenapa aplikasi tidak bisa di buka ya,1,BCAMobile_reviews
verifikasi wajah pakai kamera belakang gak ada padahal kamera depan buram,1,BCAMobile_reviews
pegawai it coding aplikasi ya kw kw sejak di update hampir semua user mbanking tidak bisa di buka parah payah,1,BCAMobile_reviews
no privasi,1,BCAMobile_reviews
saat perlu sekali transaksi perbaikan ganti bank aj parah,1,BCAMobile_reviews
susahnya bikin akun di bca mobile sudah coba berulang kali sampai nda bisa ngirim pesan verivikasi tetep nda bisa sampai datang ke atm tetep belom bisa masuk,1,BCAMobile_reviews
setelah upgrade jadi tambah lama dan sering error padahal sinyal lagi bagus kenapa bisa begitu ada beberapa teman saya juga sama jadi sulit transaksi terutama mau bayar pake qris jadi susah cara bertransaksi makin buruk,1,BCAMobile_reviews
aplikasi tambah parah suruh aktifasi dh bener masukin nomer kartu bolak balik ujung masukin kartu terus habis deh pulsa simpati ku akhirnya srh aktifikasi di atm ehh waktu bukak aplikasi masih sama srh aktifikasi lagi lahhhhh,1,BCAMobile_reviews
saldo ilang gak jelas,1,BCAMobile_reviews
eror trosss,1,BCAMobile_reviews
semenjak vermukjadi males pake bcamending sekali vermuk langsung berhasil mahlah ini kali pun belum tentu berhasil,1,BCAMobile_reviews
dari semalem sampe sekarang masa gangguan terusbikin susah transaksi,1,BCAMobile_reviews
tlg dong perbaiki aplikasi nyadrtd saya buka force close mulupdhal semua cara yg dikasih tau sm admin nya udh saya lakuinttp ga bs dibuka knp sih nih bca abis update bukan nya makin lancar aplikasi nyamalah kacau dan semua berantakakan transaksi saya,1,BCAMobile_reviews
kenapa apk bca mobile mau login pasti verifikasi terus dengan menggunakan pulsa kok ribet amat sekarang apk ini sangat tidak nyaman dengan sebelumnya baik saja tks,1,BCAMobile_reviews
server down fakk,1,BCAMobile_reviews
eror woiiii,1,BCAMobile_reviews
gatau kenapa gabisa ngirim pesan padahal saya ada pulsa jadi saya gabisa login,1,BCAMobile_reviews
tidak bisa hapus inbox transfer sangat tidak menarik,1,BCAMobile_reviews
mulai erol lambat ngk jelas sekarang,1,BCAMobile_reviews
euh bagong keur d butuh keun malah teu bisa nyokok duit,1,BCAMobile_reviews
pembaruan makin kacau sinyal g buka youtube aman aman aja tapi kenapa buka bca mobile merah terus ditambah dekarang mau hapus inbox aja dipersulit pakai acara suruh hapus lewat uninstall terus install ulang lah bukannya nambah enak malah nambah ribet mana proses verivikasi sms harus ada pulsa nya lagi hadeuhh,1,BCAMobile_reviews
katanya udah bisa tranfer minimal rp tapi kok gk bisa,1,BCAMobile_reviews
bca kacau sy tf via atm transaksi gagal saldo terpotong no tujuan tdk menerima uang di kemanakan tuh uang mana kirim uang lagi darurat buat biaya pengobatan mlh di pendem entah kemana hadeuuuh kacau dh seminggu blm ada rimbanya tuh duit,1,BCAMobile_reviews
uang saya ilang begitu aja sekitar rban di mutasi nga ada jejak transaksi bca bisa dijelasin ini tuh kenapa apa bca skrg udah tidak aman lagi,1,BCAMobile_reviews
gak jelas banget ni aplikasi mbanking sudah bulan saya mengalami masalah soal update padahal sudah di update tapi setiap buka mbanking gak bisa disuruh nya update mulu udh update sampai eh ujungnya eror capek banget pake wifi lancar kenceng jaringan sudah pake signal g sudah tetep aja gak bisa,1,BCAMobile_reviews
knp si error mulu udh beberapa kali kirim no rek melalui pesan sesuai arahan tetep gabisa masuk udh banyak pulsa kebuang hdhh tau gini gaush buat mbanking bca dh nyusahin doang,1,BCAMobile_reviews
makin ribet mau login juga,1,BCAMobile_reviews
tolong beri solusi untuk verifikasi data saya di kalsel susah ada bank terdekat butuh rb untuk biaya transportasi tolong berbaiki sistemnya hingga ga memberatkan nasabah solusi terburuk yg saya alami,1,BCAMobile_reviews
trf antar bca eror mulu heran,1,BCAMobile_reviews
ngadat tiba,1,BCAMobile_reviews
ga bisa di buka setelah di update versi terbaru bug,1,BCAMobile_reviews
kode otp gk dikirim bingung ngaktifin nya pulsa nya di sedot doang tp gk dkirim kode otp nya,1,BCAMobile_reviews
kenapa ya punya saya unable to authenticate your identity trs min,1,BCAMobile_reviews
mau bikin key bca di bank cabang ditolak terus padahal saya nasabah aktif dan udh tahun layanan sangat buruk sekali tidak mau lagi pakai bcabca,1,BCAMobile_reviews
maaf bintang setelah update versi terbaru malah semakin ribet dan susah setelah ganti deviceharus verifikasi wajahitu pun sudah verifikasi wajah tapi gagal terus padahal sudah di tmpat yang terang,1,BCAMobile_reviews
payah verifikasi baru mesti gagal terus kalo emamg ga stabil bnerin flu jngan susahin nasabah yg mau memakai m banking,1,BCAMobile_reviews
ada apa dengan aplikasi bca mobile jaringan terputus terus,1,BCAMobile_reviews
transaksi gagal ko saldo berkurang kan ga jelas bca,1,BCAMobile_reviews
ini kenapa ya kok sudah bebebrapa hari saya mau verifikasi masuk mbca tidak bisa padahal pulsa cukup internet lancar dana sim card berada di sim tolong lah klo ku gini namaanya menghambat pekerjaan,1,BCAMobile_reviews
banyak saldo saya yg kepotong sia sia heran gatau kenapa dan gaada pemotongan di mutasi potongan di saldo sampe ribu ini gimna pihak bca tolong lah,1,BCAMobile_reviews
bca mobil makin jelek payah,1,BCAMobile_reviews
kali transaksi qris bermasalah saya blom dibalikin,1,BCAMobile_reviews
setan kentut nongol lo masa kode frevikasi nya ngga ada semua bank gaib semua mulai bri bni mandiri nah ini bca pula aaacurrr bikin cuma aja,1,BCAMobile_reviews
ini kenapa ya saya mau transaksi virtual acoun ga bisa bisa,1,BCAMobile_reviews
kenapa sekarang ngga bisa hapus bekas transaksi setelah di upgrade,1,BCAMobile_reviews
ribet bikin tabungan di bca di persulit,1,BCAMobile_reviews
pembuatan rekening secara online tidak efektif dan efisien ribet dan harus sesuai kejelasan seperti di tandatanganataupun poto dan lain sebagainya padahal orang yang membuat itu sesuai yang memegang dan atau mempunyai data tersebut,1,BCAMobile_reviews
gangguan nya ga kira kira transaksi saya terhmabat maintenance nya terlalu lama proses transaksi gagaltapi saldo terpotong urgency,1,BCAMobile_reviews
bca mobile semakin buruk verifikasi wajah tidak bisabisatidak rekomendasi menggunakan bca mobile,1,BCAMobile_reviews
saya udah nonaktifkan talkbackmenu asistenpengaturan lanjutanpeningkatan pendengaran semua non aktif tapi tidak bisa juga buka ca mobile tolong kapan bisa dan sinyal bagus saya udah telp ke juga tetep tidak bisa buka bca mobile sampai kapan bisanya buka bca mobile udah uninstal saya instal lagi tetap tidak bisa dari hari minggu kalau di buka selalu keluar langsung mohon secepatnya bisa bca mobile nya,1,BCAMobile_reviews
udah kapok gw pake bca mobile apaan saldo ge kepotong tiba tiba rb ga ada mutasi nya sama sekali bukan sekali dua kali sering awal k k k sampe tadi k itu yang gw tau sebelumnya juga udah pernah kaya gitu cuman gw baru ngeh sekarang udh ga recommended dah mbanking,1,BCAMobile_reviews
saya mengalami forclose terus aplikasi tidak bisa dibuka di klik tidak masuk membal sendiri,1,BCAMobile_reviews
inbox gak bisa di delete knp itu bnyk transaksi di inbox mau di delete gak bisa bintang dlu ya min trmksh,1,BCAMobile_reviews
susah bgt sekarang untuk verifikasi wajah tidak tahu kenapa tapi beda bgt sama dulu dulu gampang padahal,1,BCAMobile_reviews
ini bagaimana ya sudah sabar saya sabar menunggu x jam tidak ada kejelasan dari pihak bca mengenai top up lewat mbanking menggunakan virtual account saldo berkurang kali terpotong sedangkan duit tidak masuk riwayat transaks berhasil pun tidak ada hanya ada di riwayat mutasi saja saya sudah menghubungi pihak ke merchant aplikasi yg saya top pun tidak ada transaksi masuk ke merchant,1,BCAMobile_reviews
ini aplikasi gmna susah masuk sampe pulsa abis buat sms,1,BCAMobile_reviews
kenapa gak bisa masuklagi trouble ya,1,BCAMobile_reviews
saldo gua ke potong rb setiap isi saldo,1,BCAMobile_reviews
ngga bisa vermuk,1,BCAMobile_reviews
ngga safety mending pindah ke yang lain aja,1,BCAMobile_reviews
sudah dihapus dan download ulang dan sudah seminggu transfer antar rekening sending loading lama bahkan sampai menit baru bisa ada apa ini,1,BCAMobile_reviews
transfer dari seabank ke bca padahal di seabank biyaya transfer gratis tapi pas masuk ke bca nya jadi kenapa itu,1,BCAMobile_reviews
hari ini mbanking bca knapa sih mau transaksi jadi susah ulangi beberapa saat lagi mulu,1,BCAMobile_reviews
bca emang agak nggak jelas gk kaya bank lain masa masih hari udah kepotong ribu padahal gk di buat apatolong lah benerin napa cari uang susah ehh malah ilang begitu saja,1,BCAMobile_reviews
pemeliharaan sistem seharus nya jangan di jam sibuk seperti bagi negara indonesia jadi terhambat bisnis saya jadi nya gara ini pemeliharaan sistem jam kacau,1,BCAMobile_reviews
woy knp ini force close terusdeveloper cacad bikin susah aja,1,BCAMobile_reviews
aplikasi busuk otp ga keluar udh tlpn cs halo bca wa bca di whatsapp pulsa ada ribu jelek banget layanan nya sekarang,1,BCAMobile_reviews
kenapa sih kaya tiap bulan itu sering banget gangguan misalnya pas mau tranfer slalu ada gangguan pemeliharaan hadeuhh,1,BCAMobile_reviews
sulit sekali verivikasi wajah,1,BCAMobile_reviews
makin kesini malah makin lemot bukanya makin bagus,1,BCAMobile_reviews
sering gagal login,1,BCAMobile_reviews
ko semenjak ganti tampilan apk nya aga lemot ya padahal sinyal ok dan apk di hp saya juga sedikit,1,BCAMobile_reviews
verifikasi wajah selalu gagal ini aplikasi kenapa sudah mulai ribet sekarang admin bca jawab,1,BCAMobile_reviews
nyusahin banget kalo login ke hp baru masak harus datang dulu ke kantor udh kedua kalinya gini hadeh,1,BCAMobile_reviews
bca sdh tidak aman sekelas nm nasabah prioritas aja mengacak rekening koran tanpa seizin nm bye,1,BCAMobile_reviews
pembayaran qris transaksi gagal tp saldo kepotong,1,BCAMobile_reviews
fitur wajah nya mengecewakan sudah berkali tetep ga bisa,1,BCAMobile_reviews
kali pembayaran via qriss transaksi gagal tapi saldo hilang makin kesini kok makin kesana si bca ini,1,BCAMobile_reviews
tolong segera diperbaikisudah scan wajah berkali kali tetep ngk bisasudah jelas keluhannya semua sama gk bisa scan wajahmohon segera diperbaiki,1,BCAMobile_reviews
bca taii setiap hari pemeliharaan untuk ap setiap hari pemiliharaan fasilitas sma aja pemeliharaan untuk ambil uang semua nasabah yaaa njiing,1,BCAMobile_reviews
ini kenapa kok tidak bisa ferivikasi trus trusan sampek capek mengulangdan habisin pulsa,1,BCAMobile_reviews
pelayanan buruk setelah sekian lama mengalamj pelayanan tidak baik mbanking gagal di verifikasi wajah sudah dibantu dengan registrasi ulang di atm bca seminggu kemudian login mbanking tidak bisa harus verifikasi lagi gagal lagi di verifikasi wajah terus terusan seperti itu wajah berubah setiap tahun karena usia ktp diambil umur muda,1,BCAMobile_reviews
kok kenapa ya tranfer ke bank lain gak bisa biasanya langsung jadi satset tanpa layanan transaksi apaan itu kocak amat padahal mau tranfer ribu dipersulit,1,BCAMobile_reviews
m bca nya terus sudah minggu lebih,1,BCAMobile_reviews
saya pakek realme x pro sudah berapa hari aplikasi gak bisa saya buka selalu nutup sendiri mohon bantuannya,1,BCAMobile_reviews
sangat menyulitkan dan menghambat,1,BCAMobile_reviews
kok saldonya ga masuk,1,BCAMobile_reviews
ga berguna aplikasinya sudah saya lakukan sesuai syaratnya untuk aktifkan mbanking tetap saja tidak dikirim kode otp cuma buang pulsa saja,1,BCAMobile_reviews
bca udah gk aman,1,BCAMobile_reviews
bahaya banget sekelas nasabah prioritas aja datanya di obrak abrik,1,BCAMobile_reviews
nunggu kode otp sampai kapan kok gak ada sms,1,BCAMobile_reviews
bukanya mempermudah malah mempersulit pake vermuk pembaharuan yg gk berguna malah mempersulit gagasan yg sangat buruk,1,BCAMobile_reviews
parah bca transaksi ga sampe ke rek tujuan sampe hari dan gada kejelasann sama sekali dari pihak bca cuma tunggu tunggu aja minimal layani nasabah dengan benar lah gausah baik yg mana ini bukan kesalahan nasabahnya tapi dari bca nya boro boro kasih kompensasi,1,BCAMobile_reviews
selalu susah sinyal padahal buat medsos aman tu jelek menyesal buka rekening disini,1,BCAMobile_reviews
