content,clean_text,score,bank
"Pemberitahuan abis transaksi terlalu lambat, jadi kita tidak bisa melihat aktivitas kita...",pemberitahuan abis transaksi terlalu lambat jadi kita tidak bisa melihat aktivitas kita,3,BRImo_reviews
"2.45.0 : tidak bisa verifikasi wajah, hanya muncul blank hitam. device sony xperia xz2 compact. os 10. sayang banget, padahal kamera yang untuk foto ktp sudah diperbaiki. sekarang malah ada bug lagi.",tidak bisa verifikasi wajah hanya muncul blank hitam device sony xperia xz compact os sayang banget padahal kamera yang untuk foto ktp sudah diperbaiki sekarang malah ada bug lagi,3,BRImo_reviews
selamat pagi...no hp sy terdaftar di aplikasi brimo tapi no yang terdaftar suda hangus cara untuk membuka paket data kartu lain untuk login di aplikasi brimo cara bagaimana,selamat pagino hp sy terdaftar di aplikasi brimo tapi no yang terdaftar suda hangus cara untuk membuka paket data kartu lain untuk login di aplikasi brimo cara bagaimana,3,BRImo_reviews
"Hallo min, mohon bantuannya🙏 saya ga bisa transfer uang via brimo, karena setiap kali saya mau transfer loadingnya lama sekali, padahal jaringan internetnya sudah stabil. Saya juga sudah coba ganti pakai internet lain tapi hasilnya sama saja🙏",hallo min mohon bantuannya saya ga bisa transfer uang via brimo karena setiap kali saya mau transfer loadingnya lama sekali padahal jaringan internetnya sudah stabil saya juga sudah coba ganti pakai internet lain tapi hasilnya sama saja,3,BRImo_reviews
"Mau kirim e-wallet dana tidak bisa melalui fitur kontak,, no telpon harus diketik,, sebelumnya bisa melalui fitur kontak.. sebelum saya update aplikasinya,, tolong perbaikannya!!!",mau kirim ewallet dana tidak bisa melalui fitur kontak no telpon harus diketik sebelumnya bisa melalui fitur kontak sebelum saya update aplikasinya tolong perbaikannya,3,BRImo_reviews
"Gak bisa dibuka, keteranganya perangkat di Root, padahal enggak",gak bisa dibuka keteranganya perangkat di root padahal enggak,3,BRImo_reviews
"setelah pindah hp.. jadi sgak bisa log in, masih belum log out tulisanya padahal udah.. setelah itu ganti nomor dan data selular harus terpasang.. padahal sim juga cuma 1",setelah pindah hp jadi sgak bisa log in masih belum log out tulisanya padahal udah setelah itu ganti nomor dan data selular harus terpasang padahal sim juga cuma,3,BRImo_reviews
tolong dong brimo knp setiap Minggu bisa sampe tiga empat x kena potongan walaupun cuma 1500 tapi seminggu bisa tiga empat x kadang pun mau smpe 7500 sekali potong jadi MLS nyimpan uang dibri potongan nya banyak 😭,tolong dong brimo knp setiap minggu bisa sampe tiga empat x kena potongan walaupun cuma tapi seminggu bisa tiga empat x kadang pun mau smpe sekali potong jadi mls nyimpan uang dibri potongan nya banyak,3,BRImo_reviews
Saya lupa password trus saya menggunakan fitur lupa password dan ketika mengisi tanggal lahir kok tidak cocok padahal itu tanggal lahir ku dan bukan pertama kali aku reset password dan dulu ga da kendala.,saya lupa password trus saya menggunakan fitur lupa password dan ketika mengisi tanggal lahir kok tidak cocok padahal itu tanggal lahir ku dan bukan pertama kali aku reset password dan dulu ga da kendala,3,BRImo_reviews
Susah buat akun brimo.gagal terus......,susah buat akun brimogagal terus,3,BRImo_reviews
"Adm bukti trf yg 6500/2500 jangan digabung di atas .. totalnya dibawah aja,, Jd tak bisa cut ,, kalau di cut tanggal pengirimnya ikut trpotong",adm bukti trf yg jangan digabung di atas totalnya dibawah aja jd tak bisa cut kalau di cut tanggal pengirimnya ikut trpotong,3,BRImo_reviews
Blm di coba,blm di coba,3,BRImo_reviews
Mau buka rekening baru tapi terkendala kode Referral,mau buka rekening baru tapi terkendala kode referral,3,BRImo_reviews
"Aplikasi nya bagus, tapi sampai saat ini nasabah susah mendapatkan kartu ATM. Apakah benar kalau kartu ATM di tiadakan dan beralih ke brimo semua.?",aplikasi nya bagus tapi sampai saat ini nasabah susah mendapatkan kartu atm apakah benar kalau kartu atm di tiadakan dan beralih ke brimo semua,3,BRImo_reviews
Kasih bintang 3 dulu soalnya sering ganguan,kasih bintang dulu soalnya sering ganguan,3,BRImo_reviews
cara mengetahui sisa angsuran di brimo bagaimana,cara mengetahui sisa angsuran di brimo bagaimana,3,BRImo_reviews
"Setiap verifikasi wajah gagal terus padahal jaringan bagus, mohon diperbaiki!",setiap verifikasi wajah gagal terus padahal jaringan bagus mohon diperbaiki,3,BRImo_reviews
"mulai kecewa saya sama bri ini,aneh,potongan yang gak jelas,tolong lah lebih di awasin ini tentang pemotongan saldo,coba di cek,saya sudah mulai geram,jangan nanti udah viral baru kelarivikasi minta maaf,bukan masalah kecil yg hilang,tapi ini masalah tanggung jawab! terimakasi.",mulai kecewa saya sama bri inianehpotongan yang gak jelastolong lah lebih di awasin ini tentang pemotongan saldocoba di ceksaya sudah mulai geramjangan nanti udah viral baru kelarivikasi minta maafbukan masalah kecil yg hilangtapi ini masalah tanggung jawab terimakasi,3,BRImo_reviews
Notifikasi ketika ada uang yang masuk sangat telat,notifikasi ketika ada uang yang masuk sangat telat,3,BRImo_reviews
mau bikin brimo tp verifikasi yg di kirim ke email kadaluarsa teruss.,mau bikin brimo tp verifikasi yg di kirim ke email kadaluarsa teruss,3,BRImo_reviews
Kesel karna suka keluar sendiri,kesel karna suka keluar sendiri,3,BRImo_reviews
Ampun parah bener 2 kali notifikasi 17 rebu lebih biayanya parah gak kra kira ngambilnya ampun,ampun parah bener kali notifikasi rebu lebih biayanya parah gak kra kira ngambilnya ampun,3,BRImo_reviews
Mohon maaf sebelumnya kenapa pas saya rekam vidio ditolak mulus sih apakah mandang fisik males gua ulang mulu gk ada yang diterima benerin dong,mohon maaf sebelumnya kenapa pas saya rekam vidio ditolak mulus sih apakah mandang fisik males gua ulang mulu gk ada yang diterima benerin dong,3,BRImo_reviews
"Update terlalu sering. Hari ini minta update 2 kali. Setiap update gabisa dibuka aplikasinya, loading aplikasi lama banget, padahal kuota dan sinyal ada. Tolong perbaikin biar penggunaan brimo lebih nyaman, updatenya jangan terlalu sering, masa 1 hari 2 kali update.",update terlalu sering hari ini minta update kali setiap update gabisa dibuka aplikasinya loading aplikasi lama banget padahal kuota dan sinyal ada tolong perbaikin biar penggunaan brimo lebih nyaman updatenya jangan terlalu sering masa hari kali update,3,BRImo_reviews
Mohon diperbaiki untuk pengajuan aduan 🙏🏻,mohon diperbaiki untuk pengajuan aduan,3,BRImo_reviews
"good...,bagus....,puas...dan tingkatkan...menuju sempurna.",goodbaguspuasdan tingkatkanmenuju sempurna,3,BRImo_reviews
"Halo pihak BRI, mohon maaf sebelumnya. Tapi kenapa di aplikasi saya gabisa pakai fingerprint untuk login ya?",halo pihak bri mohon maaf sebelumnya tapi kenapa di aplikasi saya gabisa pakai fingerprint untuk login ya,3,BRImo_reviews
"Tampilan udah smooth bagus, cuman sering bermasalah di server nya",tampilan udah smooth bagus cuman sering bermasalah di server nya,3,BRImo_reviews
"saya sangat bingung dengan aplikasihnya ,sebelum update pengunaan aman aman aja, tapi setelah update ada kendala pada saat saya buka aplikasihnya bukan menuju menu login malah masuk ke layar putih kosong....",saya sangat bingung dengan aplikasihnya sebelum update pengunaan aman aman aja tapi setelah update ada kendala pada saat saya buka aplikasihnya bukan menuju menu login malah masuk ke layar putih kosong,3,BRImo_reviews
Saya sudah daftar tapi pas keluar harus login lagi pas login username dan sandi salah padahal sudah saya screenshot username dan sandi akun saya tolong bantu kejelasan nya karna saya sangat membutuhkan aplikasi ini,saya sudah daftar tapi pas keluar harus login lagi pas login username dan sandi salah padahal sudah saya screenshot username dan sandi akun saya tolong bantu kejelasan nya karna saya sangat membutuhkan aplikasi ini,3,BRImo_reviews
minnn kenapaa setelah di perbarui ga ada notifikasi bunyii briimoonyaa 😭😭😭,minnn kenapaa setelah di perbarui ga ada notifikasi bunyii briimoonyaa,3,BRImo_reviews
Kenapa habis update versi 2.8.0.0 jadi force closed terus,kenapa habis update versi jadi force closed terus,3,BRImo_reviews
"Banyak ganguan di jam jam penting , sunguh mengesankan 😂",banyak ganguan di jam jam penting sunguh mengesankan,3,BRImo_reviews
Mohon masukan ny knpa skrng sya ga bisa login.. Keterangan ya terblokir,mohon masukan ny knpa skrng sya ga bisa login keterangan ya terblokir,3,BRImo_reviews
ko brimo saya dari kemarin ngga bisa di buka yah? apakah lagi ada kendala?,ko brimo saya dari kemarin ngga bisa di buka yah apakah lagi ada kendala,3,BRImo_reviews
knp coba harus nge update yg tidak tepat dan saya coba d update malah g bisa anehh dehh,knp coba harus nge update yg tidak tepat dan saya coba d update malah g bisa anehh dehh,3,BRImo_reviews
tiap upload foto gagal teruss hadeuhhh apk brimo gimana ini??,tiap upload foto gagal teruss hadeuhhh apk brimo gimana ini,3,BRImo_reviews
"Saya agak kesal dengan aplikasi tabungan Brimo ini, saldo saya sering berkurang secara tiba tiba Mohon di perbaiki.",saya agak kesal dengan aplikasi tabungan brimo ini saldo saya sering berkurang secara tiba tiba mohon di perbaiki,3,BRImo_reviews
proses verivikasiny lama bnget,proses verivikasiny lama bnget,3,BRImo_reviews
"Brimo sudah meningkatkan kualitasnya dengan sangat baik. Tapi, update beberapa bulan belakangan ini cukup membuat saya kerepotan, yakni MENCEKAL adanya aplikasi aksesibilitas. Padahal, banyak aplikasi aksesibilitas yang membantu pengguna, misalnya Pengelola Password, Voice Access dll. Akan tetapi, saya harus bolak-balik mengaktifkan dan mematikan aplikasi-aplikasi itu untuk membuka Brimo. Mohon dipertimbangkan untuk mengembangkan sistem keamanan yang tidak perlu mencekal aksesibilitas.",brimo sudah meningkatkan kualitasnya dengan sangat baik tapi update beberapa bulan belakangan ini cukup membuat saya kerepotan yakni mencekal adanya aplikasi aksesibilitas padahal banyak aplikasi aksesibilitas yang membantu pengguna misalnya pengelola password voice access dll akan tetapi saya harus bolakbalik mengaktifkan dan mematikan aplikasiaplikasi itu untuk membuka brimo mohon dipertimbangkan untuk mengembangkan sistem keamanan yang tidak perlu mencekal aksesibilitas,3,BRImo_reviews
apk nya sudah bagus hanya saja saldo suka kepotong walaupun saya sedang tidak bertransaksi,apk nya sudah bagus hanya saja saldo suka kepotong walaupun saya sedang tidak bertransaksi,3,BRImo_reviews
Tolong diperbaiki per tanggal 1 November aplikasi tidak bisa di buka saya logout dan mau login kesulitan mendapatkan link login via SMS setelah di update aplikasi malah gak bisa di buka,tolong diperbaiki per tanggal november aplikasi tidak bisa di buka saya logout dan mau login kesulitan mendapatkan link login via sms setelah di update aplikasi malah gak bisa di buka,3,BRImo_reviews
Kok setelah di perbarui malah sering logout sendiri. Sering ada gangguan.,kok setelah di perbarui malah sering logout sendiri sering ada gangguan,3,BRImo_reviews
mulai tidak beres lagi...pas mau TF saldonya ada..tapi tidak bisa TF.. Ket saldo anda tidak cukup... parah Nya lagi setelah HP saya matikan sebentar.. buka brimo lgi saldonya udah gk ada,mulai tidak beres lagipas mau tf saldonya adatapi tidak bisa tf ket saldo anda tidak cukup parah nya lagi setelah hp saya matikan sebentar buka brimo lgi saldonya udah gk ada,3,BRImo_reviews
Pada tanggal 1 juli jam 00:03 saya melakukan pembayaran via qris sebesar 110.000 tp transaksi gagal. saya ulangin sebanyak 4x dan masih gagal. tiba tiba saldo hilang sebesar 330.000. cek mutasi pun tidak ada transaksi. Lalu aplikasi brimo tiba tiba eror. saya update di playstor tetep aja saldo hilang. saya hapus log out lalu log in lagi tetep aja saldo hilang 330.000 gak kembali. apakah perbankang seperti BRI sudah sering menghilangkan saldo nasabah?,pada tanggal juli jam saya melakukan pembayaran via qris sebesar tp transaksi gagal saya ulangin sebanyak x dan masih gagal tiba tiba saldo hilang sebesar cek mutasi pun tidak ada transaksi lalu aplikasi brimo tiba tiba eror saya update di playstor tetep aja saldo hilang saya hapus log out lalu log in lagi tetep aja saldo hilang gak kembali apakah perbankang seperti bri sudah sering menghilangkan saldo nasabah,3,BRImo_reviews
Aplikasi sering banget eror,aplikasi sering banget eror,3,BRImo_reviews
"susah banget sekarang mau login, harus pake data no handphone yg terdaftar, kalo nomor nya udah GK aktif repot jg.",susah banget sekarang mau login harus pake data no handphone yg terdaftar kalo nomor nya udah gk aktif repot jg,3,BRImo_reviews
Coba dulu kalau aplikasinya bagus saya kasi 5 bintang,coba dulu kalau aplikasinya bagus saya kasi bintang,3,BRImo_reviews
saya berharap brimo aku bisa ke buka lagi karena saya tinggal di luar negeri.. nomor hp yang di brimo sama keluarga saya di indo minta solusi nya biar bisa di gunakan lagi BRI mo nya,saya berharap brimo aku bisa ke buka lagi karena saya tinggal di luar negeri nomor hp yang di brimo sama keluarga saya di indo minta solusi nya biar bisa di gunakan lagi bri mo nya,3,BRImo_reviews
Assalamualaikum Bromo Ini gimana ya saya di luar negri pakek brimo kok ngk bisa bisa padahal sinyal nya banyak,assalamualaikum bromo ini gimana ya saya di luar negri pakek brimo kok ngk bisa bisa padahal sinyal nya banyak,3,BRImo_reviews
"transaksi qris dalam 5 hari masih diproses, saldo juga sudah terpotong dan ga balik. aduan keterangan cuma masih diproses",transaksi qris dalam hari masih diproses saldo juga sudah terpotong dan ga balik aduan keterangan cuma masih diproses,3,BRImo_reviews
Ini kenapa brimo gak bs dibuka ya?,ini kenapa brimo gak bs dibuka ya,3,BRImo_reviews
Bagus.. Membantu banget,bagus membantu banget,3,BRImo_reviews
"Maaf kenapa sekarang kalau transfer di kasih alias pke @ segala?gara"" pakai ky gtu...aq sampe harus kehilangan karna salah transfer nama alias sama tapi rekening ternyata berbeda.kenapa harus ribet ky gni.lebih enakan yang kemaren.perasaan sebelum lebaran blum ky gini kog🙏",maaf kenapa sekarang kalau transfer di kasih alias pke segalagara pakai ky gtuaq sampe harus kehilangan karna salah transfer nama alias sama tapi rekening ternyata berbedakenapa harus ribet ky gnilebih enakan yang kemarenperasaan sebelum lebaran blum ky gini kog,3,BRImo_reviews
Sangat meringankan....,sangat meringankan,3,BRImo_reviews
"Mohon bantuanya.setiap verifikasi wajah tidak bisa dan selalu keluar peringatan izin akses camera depan,padahal aksesnya juga udh aktif. Tolong di bantu agar bisa daftr di aplikasi brimo teraksih.",mohon bantuanyasetiap verifikasi wajah tidak bisa dan selalu keluar peringatan izin akses camera depanpadahal aksesnya juga udh aktif tolong di bantu agar bisa daftr di aplikasi brimo teraksih,3,BRImo_reviews
"aplikasi nya bagus hanya saja setelah update aplikasi Brimo ku sudah nggak bisa di buka ....pas aplikasi Brimo mau di buka ada tulisan seperti ini""aplikasi Brimo tidak dapat berfungsi pada perangkat yang telah di root""pertanyaan saya bagaimana cara mengatasinya? TERIMAKASIH",aplikasi nya bagus hanya saja setelah update aplikasi brimo ku sudah nggak bisa di buka pas aplikasi brimo mau di buka ada tulisan seperti iniaplikasi brimo tidak dapat berfungsi pada perangkat yang telah di rootpertanyaan saya bagaimana cara mengatasinya terimakasih,3,BRImo_reviews
"Pengajuan pinjaman onlin ,koneksi selalu terputus",pengajuan pinjaman onlin koneksi selalu terputus,3,BRImo_reviews
"aplikasi susah login, sudah dibantu pihak bank tetap tidak bisa login. foto ktp diaplikasi gagal terus, tidak sesimple aplikasi bank lain.",aplikasi susah login sudah dibantu pihak bank tetap tidak bisa login foto ktp diaplikasi gagal terus tidak sesimple aplikasi bank lain,3,BRImo_reviews
brimo bulan ini kenapa ya ? biasanya 1 bulan uang kepotong hanya 10 RB. ini baru 2 Minggu yg kepotong udah 13 rbuan aja. kecewa sih,brimo bulan ini kenapa ya biasanya bulan uang kepotong hanya rb ini baru minggu yg kepotong udah rbuan aja kecewa sih,3,BRImo_reviews
tiba2 ngga bisa d buka,tiba ngga bisa d buka,3,BRImo_reviews
"Kenapa tidak bisa tarik tunai,selalu gagal",kenapa tidak bisa tarik tunaiselalu gagal,3,BRImo_reviews
Username dan pasword sudah benar tetap gak bisa masuk,username dan pasword sudah benar tetap gak bisa masuk,3,BRImo_reviews
"Brimo saya tdk bisa dibuka , Kenapa ya ?????",brimo saya tdk bisa dibuka kenapa ya,3,BRImo_reviews
Di update malah loading mulu,di update malah loading mulu,3,BRImo_reviews
Aplikasi nya bagus selama saya pakek GK pernah mendapat kan gendala tapi bintang Nya saya kurangin dua dulu karena sampai saat ini nasabah Susah mendapatkan kartun ATM 😊,aplikasi nya bagus selama saya pakek gk pernah mendapat kan gendala tapi bintang nya saya kurangin dua dulu karena sampai saat ini nasabah susah mendapatkan kartun atm,3,BRImo_reviews
Bri tidak bisa di buka tw d sentuh,bri tidak bisa di buka tw d sentuh,3,BRImo_reviews
Knp saya g bisa akses.. ko langsung keluar,knp saya g bisa akses ko langsung keluar,3,BRImo_reviews
yang bikin sebel tuh kalau lagi butuh eh ternyata gak bisa di buka karena kudu update lagi..... ngeselin kalau kaya gtu,yang bikin sebel tuh kalau lagi butuh eh ternyata gak bisa di buka karena kudu update lagi ngeselin kalau kaya gtu,3,BRImo_reviews
